metric,timestamp,value
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.952314+00:00,Nov 22 19:34:21 unbound[1:1] info: 45.190.245.158 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.952305+00:00,Nov 22 19:34:21 unbound[1:1] info: 45.190.245.158 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.702376+00:00,Nov 22 19:34:21 unbound[1:1] info: 45.190.247.164 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.702372+00:00,Nov 22 19:34:21 unbound[1:1] info: 45.190.247.164 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.702347+00:00,Nov 22 19:34:21 unbound[1:1] info: 45.190.247.164 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.702337+00:00,Nov 22 19:34:21 unbound[1:1] info: 45.190.247.164 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.702330+00:00,Nov 22 19:34:21 unbound[1:0] info: 45.190.247.30 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.702326+00:00,Nov 22 19:34:21 unbound[1:0] info: 45.190.247.30 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.702192+00:00,Nov 22 19:34:21 unbound[1:0] info: 45.190.247.30 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.702154+00:00,Nov 22 19:34:21 unbound[1:0] info: 45.190.247.30 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.702124+00:00,Nov 22 19:34:21 unbound[1:1] info: 45.190.247.99 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.702114+00:00,Nov 22 19:34:21 unbound[1:1] info: 45.190.247.99 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.702107+00:00,Nov 22 19:34:21 unbound[1:1] info: 45.190.247.99 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.702102+00:00,Nov 22 19:34:21 unbound[1:1] info: 45.190.247.99 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.702090+00:00,Nov 22 19:34:21 unbound[1:0] info: 45.190.245.85 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.702080+00:00,Nov 22 19:34:21 unbound[1:0] info: 45.190.245.85 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.702069+00:00,Nov 22 19:34:21 unbound[1:0] info: 45.190.244.79 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.702063+00:00,Nov 22 19:34:21 unbound[1:0] info: 45.190.244.79 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.701904+00:00,Nov 22 19:34:21 unbound[1:0] info: 45.190.245.85 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.701841+00:00,Nov 22 19:34:21 unbound[1:0] info: 45.190.245.85 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.701821+00:00,Nov 22 19:34:21 unbound[1:0] info: 45.190.244.79 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.701751+00:00,Nov 22 19:34:21 unbound[1:0] info: 45.190.244.79 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.701693+00:00,Nov 22 19:34:21 unbound[1:0] info: 45.190.246.70 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.701666+00:00,Nov 22 19:34:21 unbound[1:0] info: 45.190.246.70 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.701645+00:00,Nov 22 19:34:21 unbound[1:0] info: 45.190.246.70 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.701626+00:00,Nov 22 19:34:21 unbound[1:0] info: 45.190.246.70 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.451082+00:00,Nov 22 19:34:21 unbound[1:0] info: 45.190.245.9 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.451053+00:00,Nov 22 19:34:21 unbound[1:0] info: 45.190.245.9 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.451041+00:00,Nov 22 19:34:21 unbound[1:1] info: 45.190.247.206 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.451032+00:00,Nov 22 19:34:21 unbound[1:1] info: 45.190.247.206 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.451005+00:00,Nov 22 19:34:21 unbound[1:1] info: 45.190.247.206 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.450991+00:00,Nov 22 19:34:21 unbound[1:1] info: 45.190.247.206 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.450971+00:00,Nov 22 19:34:21 unbound[1:0] info: 45.190.245.9 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.450963+00:00,Nov 22 19:34:21 unbound[1:0] info: 45.190.245.9 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.450860+00:00,Nov 22 19:34:21 unbound[1:0] info: 45.190.246.255 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.450835+00:00,Nov 22 19:34:21 unbound[1:0] info: 45.190.246.255 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.200395+00:00,Nov 22 19:34:21 unbound[1:0] info: 45.190.246.255 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.200392+00:00,Nov 22 19:34:21 unbound[1:0] info: 45.190.246.255 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.200367+00:00,Nov 22 19:34:21 unbound[1:1] info: 45.190.246.223 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.200361+00:00,Nov 22 19:34:21 unbound[1:1] info: 45.190.246.223 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.200355+00:00,Nov 22 19:34:21 unbound[1:1] info: 45.190.246.223 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.200340+00:00,Nov 22 19:34:21 unbound[1:1] info: 45.190.246.223 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.200336+00:00,Nov 22 19:34:21 unbound[1:0] info: 45.190.247.238 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.200334+00:00,Nov 22 19:34:21 unbound[1:0] info: 45.190.247.238 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.200232+00:00,Nov 22 19:34:21 unbound[1:0] info: 45.190.247.238 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.200227+00:00,Nov 22 19:34:21 unbound[1:0] info: 45.190.247.238 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.200188+00:00,Nov 22 19:34:21 unbound[1:0] info: 45.190.246.102 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.200135+00:00,Nov 22 19:34:21 unbound[1:0] info: 45.190.246.102 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.200112+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.246.102 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.200096+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.246.102 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.200079+00:00,Nov 22 19:34:20 unbound[1:1] info: 45.190.247.248 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.200061+00:00,Nov 22 19:34:20 unbound[1:1] info: 45.190.247.248 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.200041+00:00,Nov 22 19:34:20 unbound[1:1] info: 45.190.247.248 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:21.200035+00:00,Nov 22 19:34:20 unbound[1:1] info: 45.190.247.248 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.949616+00:00,Nov 22 19:34:20 unbound[1:1] info: 45.190.246.72 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.949608+00:00,Nov 22 19:34:20 unbound[1:1] info: 45.190.246.72 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.949605+00:00,Nov 22 19:34:20 unbound[1:1] info: 45.190.246.72 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.949534+00:00,Nov 22 19:34:20 unbound[1:1] info: 45.190.246.72 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.949525+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.245.59 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.949488+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.245.59 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.949460+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.245.59 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.949454+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.245.59 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.949443+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.244.186 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.949422+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.244.186 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.949416+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.244.186 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.949274+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.244.186 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.949260+00:00,Nov 22 19:34:20 unbound[1:1] info: 45.190.247.6 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.949202+00:00,Nov 22 19:34:20 unbound[1:1] info: 45.190.247.6 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.949107+00:00,Nov 22 19:34:20 unbound[1:1] info: 45.190.247.6 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.949082+00:00,Nov 22 19:34:20 unbound[1:1] info: 45.190.247.6 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.698703+00:00,Nov 22 19:34:20 unbound[1:1] info: 45.190.247.164 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.698700+00:00,Nov 22 19:34:20 unbound[1:1] info: 45.190.247.164 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.698655+00:00,Nov 22 19:34:20 unbound[1:1] info: 45.190.247.164 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.698650+00:00,Nov 22 19:34:20 unbound[1:1] info: 45.190.247.164 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.698647+00:00,Nov 22 19:34:20 unbound[1:1] info: 45.190.246.183 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.698619+00:00,Nov 22 19:34:20 unbound[1:1] info: 45.190.246.183 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.698612+00:00,Nov 22 19:34:20 unbound[1:1] info: 45.190.246.183 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.698610+00:00,Nov 22 19:34:20 unbound[1:1] info: 45.190.246.183 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.698534+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.247.209 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.698518+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.247.209 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.698505+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.247.209 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.698494+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.247.209 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.698489+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.245.85 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.698480+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.245.85 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.698443+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.245.85 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.698376+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.245.85 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.698362+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.247.145 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.698353+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.247.145 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.447858+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.247.145 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.447851+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.247.145 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.447845+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.246.181 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.447839+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.246.181 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.447832+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.246.181 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.447829+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.246.181 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.447812+00:00,Nov 22 19:34:20 unbound[1:1] info: 45.190.247.206 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.447809+00:00,Nov 22 19:34:20 unbound[1:1] info: 45.190.247.206 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.447714+00:00,Nov 22 19:34:20 unbound[1:1] info: 45.190.247.206 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.447697+00:00,Nov 22 19:34:20 unbound[1:1] info: 45.190.247.206 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.447661+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.247.250 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.447649+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.247.250 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.447591+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.247.250 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.447577+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.247.250 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.447559+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.247.238 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.447546+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.247.238 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.197626+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.246.191 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.197449+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.246.191 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.197437+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.247.238 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.197425+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.247.238 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.197417+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.246.191 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.197348+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.246.191 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.197327+00:00,Nov 22 19:34:20 unbound[1:1] info: 45.190.246.72 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.197262+00:00,Nov 22 19:34:20 unbound[1:1] info: 45.190.246.72 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.197238+00:00,Nov 22 19:34:20 unbound[1:1] info: 45.190.246.72 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.197089+00:00,Nov 22 19:34:20 unbound[1:1] info: 45.190.246.72 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.196761+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.244.233 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.196658+00:00,Nov 22 19:34:20 unbound[1:0] info: 45.190.244.233 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.196629+00:00,Nov 22 19:34:19 unbound[1:0] info: 45.190.244.233 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.196612+00:00,Nov 22 19:34:19 unbound[1:0] info: 45.190.244.233 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.196594+00:00,Nov 22 19:34:19 unbound[1:1] info: 45.190.247.87 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.196575+00:00,Nov 22 19:34:19 unbound[1:1] info: 45.190.247.87 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.196552+00:00,Nov 22 19:34:19 unbound[1:1] info: 45.190.247.87 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:20.196527+00:00,Nov 22 19:34:19 unbound[1:1] info: 45.190.247.87 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:19.946377+00:00,Nov 22 19:34:19 unbound[1:0] info: 45.190.245.42 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:19.946368+00:00,Nov 22 19:34:19 unbound[1:0] info: 45.190.245.42 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:19.946357+00:00,Nov 22 19:34:19 unbound[1:0] info: 45.190.245.42 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:19.946346+00:00,Nov 22 19:34:19 unbound[1:0] info: 45.190.245.42 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:19.946324+00:00,Nov 22 19:34:19 unbound[1:1] info: 45.190.247.6 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:19.946320+00:00,Nov 22 19:34:19 unbound[1:1] info: 45.190.247.6 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:19.946212+00:00,Nov 22 19:34:19 unbound[1:1] info: 45.190.247.6 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:19.946208+00:00,Nov 22 19:34:19 unbound[1:1] info: 45.190.247.6 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:19.946095+00:00,Nov 22 19:34:19 unbound[1:0] info: 45.190.247.162 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:19.946088+00:00,Nov 22 19:34:19 unbound[1:0] info: 45.190.247.162 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:19.946080+00:00,Nov 22 19:34:19 unbound[1:0] info: 45.190.247.162 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:19.946071+00:00,Nov 22 19:34:19 unbound[1:0] info: 45.190.247.162 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:19.946045+00:00,Nov 22 19:34:19 unbound[1:0] info: 45.190.247.209 atlassian.com. TXT IN NOERROR 0.000000 1 42
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:19.946022+00:00,Nov 22 19:34:19 unbound[1:0] info: 45.190.247.209 atlassian.com. TXT IN
filename=/var/log/unbound/unbound.log host=unbound job=unbound-logs,2025-11-22T19:34:19.946001+00:00,Nov 22 19:34:19 unbound[1:0] info: 45.190.247.209 atlassian.com. TXT IN NOERROR 0.000000 1 42
